station,valid,tmpf,dwpf,sknt,drct,alti,p01i,vsby,skyc1
LGA,2026-01-13 09:51,37.00,16.00,10.00,250.00,30.09,0.00,10.00,FEW
LGA,2026-01-13 10:51,37.00,16.00,13.00,260.00,30.09,0.00,10.00,FEW
LGA,2026-01-13 11:51,38.00,16.00,13.00,260.00,30.10,0.00,10.00,FEW
LGA,2026-01-13 12:51,38.00,16.00,12.00,250.00,30.09,0.00,10.00,FEW
LGA,2026-01-13 13:51,39.00,16.00,8.00,260.00,30.09,0.00,10.00,FEW
LGA,2026-01-13 14:51,41.00,17.00,9.00,270.00,30.08,0.00,10.00,FEW
LGA,2026-01-13 15:51,42.00,18.00,6.00,280.00,30.06,0.00,10.00,SCT
LGA,2026-01-13 16:51,44.00,17.00,6.00,230.00,30.02,0.00,10.00,SCT
LGA,2026-01-13 17:51,45.00,17.00,9.00,210.00,29.98,0.00,10.00,BKN
LGA,2026-01-13 18:51,47.00,18.00,10.00,230.00,29.95,0.00,10.00,BKN
LGA,2026-01-13 19:51,45.00,20.00,14.00,170.00,29.92,0.00,10.00,FEW
LGA,2026-01-13 20:51,44.00,23.00,13.00,170.00,29.89,0.00,10.00,FEW
LGA,2026-01-13 21:51,43.00,25.00,8.00,170.00,29.87,0.00,10.00,FEW
LGA,2026-01-13 22:51,44.00,26.00,10.00,190.00,29.85,0.00,10.00,BKN
LGA,2026-01-13 23:51,44.00,24.00,13.00,180.00,29.83,0.00,10.00,BKN
LGA,2026-01-14 00:51,44.00,22.00,14.00,190.00,29.80,0.00,10.00,SCT
LGA,2026-01-14 01:51,44.00,25.00,9.00,210.00,29.80,0.00,10.00,BKN
LGA,2026-01-14 02:51,44.00,26.00,9.00,190.00,29.77,0.00,10.00,BKN
LGA,2026-01-14 03:51,43.00,27.00,9.00,180.00,29.74,0.00,10.00,BKN
LGA,2026-01-14 04:51,43.00,29.00,6.00,180.00,29.71,0.00,10.00,BKN
LGA,2026-01-14 05:51,44.00,30.00,5.00,170.00,29.70,T,10.00,OVC
LGA,2026-01-14 06:51,44.00,30.00,6.00,170.00,29.69,T,10.00,OVC
LGA,2026-01-14 07:51,45.00,28.00,4.00,190.00,29.67,0.00,10.00,SCT
LGA,2026-01-14 08:51,45.00,26.00,6.00,190.00,29.66,0.00,10.00,FEW
LGA,2026-01-14 09:51,44.00,25.00,4.00,180.00,29.65,0.00,10.00,FEW
LGA,2026-01-14 10:51,45.00,24.00,5.00,180.00,29.66,0.00,10.00,SCT
LGA,2026-01-14 11:51,43.00,26.00,6.00,170.00,29.66,0.00,10.00,FEW
LGA,2026-01-14 12:51,44.00,27.00,6.00,180.00,29.67,0.00,10.00,FEW
LGA,2026-01-14 13:51,44.00,28.00,7.00,160.00,29.68,0.00,10.00,BKN
LGA,2026-01-14 14:51,48.00,23.00,8.00,180.00,29.69,0.00,10.00,BKN
LGA,2026-01-14 15:51,50.00,22.00,6.00,210.00,29.67,0.00,10.00,OVC
LGA,2026-01-14 16:51,50.00,22.00,6.00,200.00,29.63,0.00,10.00,BKN
LGA,2026-01-14 17:51,49.00,29.00,3.00,120.00,29.59,0.00,10.00,BKN
LGA,2026-01-14 18:51,50.00,30.00,6.00,150.00,29.58,0.00,10.00,BKN
LGA,2026-01-14 19:51,49.00,29.00,6.00,140.00,29.58,0.00,10.00,FEW
LGA,2026-01-14 20:51,49.00,28.00,8.00,130.00,29.57,0.00,10.00,BKN
LGA,2026-01-14 21:51,48.00,31.00,9.00,130.00,29.55,0.00,10.00,FEW
LGA,2026-01-14 22:51,47.00,30.00,8.00,100.00,29.52,0.00,10.00,BKN
LGA,2026-01-14 23:51,45.00,30.00,9.00,130.00,29.50,0.00,10.00,FEW
LGA,2026-01-15 00:51,45.00,33.00,6.00,170.00,29.50,T,10.00,BKN
LGA,2026-01-15 01:51,45.00,35.00,3.00,180.00,29.47,0.00,10.00,FEW
LGA,2026-01-15 02:51,45.00,35.00,4.00,170.00,29.46,0.00,10.00,BKN
LGA,2026-01-15 03:51,44.00,36.00,6.00,180.00,29.43,T,10.00,BKN
LGA,2026-01-15 04:51,45.00,36.00,5.00,180.00,29.40,T,10.00,FEW
LGA,2026-01-15 05:51,44.00,36.00,7.00,170.00,29.37,0.00,10.00,OVC
LGA,2026-01-15 06:51,46.00,35.00,6.00,220.00,29.36,0.00,10.00,SCT
LGA,2026-01-15 07:51,45.00,33.00,8.00,220.00,29.35,0.00,10.00,BKN
LGA,2026-01-15 08:51,45.00,32.00,6.00,230.00,29.34,0.00,10.00,BKN
LGA,2026-01-15 09:51,45.00,32.00,8.00,220.00,29.34,0.00,10.00,FEW
LGA,2026-01-15 10:51,44.00,33.00,7.00,230.00,29.34,0.00,10.00,BKN
LGA,2026-01-15 11:51,44.00,33.00,10.00,250.00,29.36,0.00,10.00,SCT
LGA,2026-01-15 12:51,43.00,32.00,14.00,270.00,29.38,0.00,10.00,SCT
LGA,2026-01-15 13:51,42.00,28.00,18.00,250.00,29.40,0.00,10.00,FEW
LGA,2026-01-15 14:51,40.00,23.00,20.00,260.00,29.44,0.00,10.00,SCT
LGA,2026-01-15 15:51,40.00,21.00,16.00,260.00,29.44,0.00,10.00,FEW
LGA,2026-01-15 16:51,38.00,14.00,19.00,250.00,29.44,0.00,10.00,FEW
LGA,2026-01-15 17:51,38.00,13.00,19.00,250.00,29.43,0.00,10.00,FEW
LGA,2026-01-15 18:51,37.00,10.00,16.00,260.00,29.43,0.00,10.00,FEW
LGA,2026-01-15 19:51,36.00,7.00,14.00,250.00,29.45,0.00,10.00,FEW
LGA,2026-01-15 20:51,35.00,7.00,18.00,260.00,29.48,0.00,10.00,FEW
LGA,2026-01-15 21:51,32.00,6.00,13.00,270.00,29.49,0.00,10.00,FEW
LGA,2026-01-15 22:51,31.00,5.00,15.00,270.00,29.52,0.00,10.00,FEW
LGA,2026-01-15 23:51,29.00,7.00,15.00,300.00,29.54,0.00,10.00,FEW
LGA,2026-01-16 00:51,29.00,4.00,22.00,280.00,29.54,0.00,10.00,FEW
LGA,2026-01-16 01:51,28.00,2.00,15.00,260.00,29.52,0.00,10.00,FEW
LGA,2026-01-16 02:51,26.00,1.00,14.00,270.00,29.56,0.00,10.00,FEW
LGA,2026-01-16 03:51,26.00,2.00,20.00,260.00,29.56,0.00,10.00,FEW
LGA,2026-01-16 04:51,25.00,0.00,22.00,290.00,29.56,0.00,10.00,FEW
LGA,2026-01-16 05:51,24.00,3.00,17.00,290.00,29.56,0.00,10.00,FEW
LGA,2026-01-16 06:51,23.00,4.00,18.00,300.00,29.59,0.00,10.00,FEW
LGA,2026-01-16 07:51,23.00,3.00,17.00,290.00,29.62,0.00,10.00,FEW
LGA,2026-01-16 08:51,23.00,3.00,16.00,280.00,29.65,0.00,10.00,FEW
LGA,2026-01-16 09:51,23.00,3.00,15.00,290.00,29.68,0.00,10.00,FEW
LGA,2026-01-16 10:51,23.00,3.00,15.00,270.00,29.73,0.00,10.00,CLR
LGA,2026-01-16 11:51,23.00,3.00,17.00,300.00,29.77,0.00,10.00,FEW
LGA,2026-01-16 12:51,23.00,4.00,12.00,290.00,29.80,0.00,10.00,FEW
LGA,2026-01-16 13:51,25.00,4.00,14.00,280.00,29.84,0.00,10.00,FEW
LGA,2026-01-16 14:51,26.00,3.00,18.00,270.00,29.87,0.00,10.00,FEW
LGA,2026-01-16 15:51,28.00,4.00,11.00,270.00,29.88,0.00,10.00,FEW
LGA,2026-01-16 16:51,29.00,2.00,19.00,300.00,29.90,0.00,10.00,FEW
LGA,2026-01-16 17:51,30.00,4.00,12.00,270.00,29.91,0.00,10.00,FEW
LGA,2026-01-16 18:51,31.00,4.00,14.00,260.00,29.93,0.00,10.00,FEW
LGA,2026-01-16 19:51,32.00,4.00,14.00,260.00,29.95,0.00,10.00,FEW
LGA,2026-01-16 20:51,33.00,5.00,7.00,270.00,29.97,0.00,10.00,FEW
LGA,2026-01-16 21:51,32.00,5.00,11.00,220.00,30.00,0.00,10.00,FEW
LGA,2026-01-16 22:51,33.00,6.00,8.00,210.00,30.02,0.00,10.00,FEW
LGA,2026-01-16 23:51,32.00,6.00,8.00,220.00,30.04,0.00,10.00,FEW
LGA,2026-01-17 00:51,32.00,5.00,10.00,210.00,30.05,0.00,10.00,FEW
LGA,2026-01-17 01:51,32.00,6.00,10.00,220.00,30.06,0.00,10.00,FEW
LGA,2026-01-17 02:51,33.00,6.00,9.00,210.00,30.08,0.00,10.00,FEW
LGA,2026-01-17 03:51,33.00,7.00,7.00,200.00,30.08,0.00,10.00,OVC
LGA,2026-01-17 04:51,34.00,8.00,9.00,200.00,30.07,0.00,10.00,BKN
LGA,2026-01-17 05:51,34.00,9.00,6.00,190.00,30.06,0.00,10.00,FEW
LGA,2026-01-17 06:51,35.00,10.00,6.00,180.00,30.07,0.00,10.00,OVC
LGA,2026-01-17 07:51,37.00,10.00,8.00,220.00,30.08,0.00,10.00,SCT
LGA,2026-01-17 08:51,35.00,15.00,8.00,200.00,30.06,0.00,10.00,BKN
LGA,2026-01-17 09:51,35.00,17.00,5.00,180.00,30.07,0.00,10.00,OVC
LGA,2026-01-17 10:51,35.00,16.00,4.00,120.00,30.06,0.00,10.00,BKN
LGA,2026-01-17 11:51,37.00,14.00,4.00,140.00,30.05,0.00,10.00,SCT
LGA,2026-01-17 12:51,38.00,14.00,3.00,170.00,30.05,0.00,10.00,SCT
LGA,2026-01-17 13:51,39.00,13.00,9.00,220.00,30.08,0.00,10.00,OVC
LGA,2026-01-17 14:51,40.00,13.00,8.00,230.00,30.07,0.00,10.00,BKN
LGA,2026-01-17 15:51,36.00,20.00,0.00,0.00,30.04,T,8.00,BKN
LGA,2026-01-17 16:51,35.00,23.00,6.00,240.00,30.03,T,1.50,BKN
LGA,2026-01-17 17:51,32.00,26.00,6.00,230.00,30.03,0.08,0.50,SCT
LGA,2026-01-17 18:51,33.00,28.00,5.00,240.00,30.03,0.08,0.50,SCT
LGA,2026-01-17 19:51,34.00,28.00,8.00,220.00,30.03,0.01,10.00,SCT
LGA,2026-01-17 20:51,35.00,28.00,9.00,230.00,30.04,0.00,10.00,BKN
LGA,2026-01-17 21:51,35.00,28.00,8.00,220.00,30.06,0.00,10.00,SCT
LGA,2026-01-17 22:51,34.00,27.00,7.00,220.00,30.08,0.00,10.00,FEW
LGA,2026-01-17 23:51,34.00,27.00,4.00,250.00,30.10,0.00,10.00,SCT
LGA,2026-01-18 00:51,34.00,26.00,0.00,0.00,30.10,0.00,7.00,SCT
LGA,2026-01-18 01:51,33.00,26.00,0.00,0.00,30.11,0.00,8.00,FEW
LGA,2026-01-18 02:51,33.00,26.00,0.00,0.00,30.12,0.00,8.00,FEW
LGA,2026-01-18 03:51,33.00,27.00,4.00,320.00,30.10,0.00,8.00,FEW
LGA,2026-01-18 04:51,32.00,26.00,0.00,0.00,30.11,0.00,8.00,FEW
LGA,2026-01-18 05:51,34.00,27.00,0.00,0.00,30.09,0.00,8.00,FEW
LGA,2026-01-18 06:51,33.00,27.00,0.00,0.00,30.09,0.00,8.00,FEW
LGA,2026-01-18 07:51,33.00,28.00,0.00,0.00,30.09,0.00,8.00,FEW
LGA,2026-01-18 08:51,34.00,29.00,0.00,0.00,30.05,0.00,6.00,FEW
LGA,2026-01-18 09:51,33.00,28.00,3.00,110.00,30.04,0.00,5.00,FEW
LGA,2026-01-18 10:51,34.00,29.00,3.00,150.00,30.05,0.00,6.00,FEW
LGA,2026-01-18 11:51,34.00,29.00,4.00,180.00,30.08,T,5.00,FEW
LGA,2026-01-18 12:51,33.00,29.00,0.00,0.00,30.08,0.04,1.00,SCT
LGA,2026-01-18 13:51,33.00,29.00,0.00,0.00,30.08,0.05,0.50,BKN
LGA,2026-01-18 14:51,33.00,29.00,3.00,60.00,30.06,0.03,0.50,BKN
LGA,2026-01-18 15:51,33.00,29.00,6.00,40.00,30.04,T,0.50,SCT
LGA,2026-01-18 16:51,33.00,29.00,7.00,40.00,30.01,T,0.50,BKN
LGA,2026-01-18 17:51,33.00,29.00,8.00,30.00,29.96,0.01,0.50,SCT
LGA,2026-01-18 18:51,34.00,29.00,7.00,30.00,29.92,T,0.50,FEW
LGA,2026-01-18 19:51,34.00,29.00,7.00,40.00,29.89,0.01,3.00,FEW
LGA,2026-01-18 20:51,35.00,29.00,8.00,40.00,29.86,T,3.00,SCT
LGA,2026-01-18 21:51,34.00,29.00,8.00,20.00,29.85,T,2.00,FEW
LGA,2026-01-18 22:51,33.00,28.00,8.00,350.00,29.83,0.02,1.75,SCT
LGA,2026-01-18 23:51,32.00,28.00,11.00,320.00,29.85,0.03,1.00,SCT
LGA,2026-01-19 00:51,32.00,28.00,12.00,330.00,29.86,0.04,0.75,SCT
LGA,2026-01-19 01:51,32.00,28.00,10.00,350.00,29.83,0.02,1.25,BKN
LGA,2026-01-19 02:51,32.00,27.00,10.00,340.00,29.83,0.01,8.00,SCT
LGA,2026-01-19 03:51,32.00,26.00,10.00,340.00,29.83,T,10.00,SCT
LGA,2026-01-19 04:51,32.00,26.00,9.00,320.00,29.82,0.00,10.00,SCT
LGA,2026-01-19 05:51,31.00,25.00,8.00,300.00,29.81,0.00,10.00,SCT
LGA,2026-01-19 06:51,31.00,24.00,8.00,300.00,29.84,0.00,10.00,SCT
LGA,2026-01-19 07:51,30.00,23.00,8.00,310.00,29.83,0.00,10.00,SCT
LGA,2026-01-19 08:51,30.00,22.00,9.00,300.00,29.84,0.00,10.00,SCT
LGA,2026-01-19 09:51,28.00,21.00,13.00,260.00,29.88,0.00,10.00,SCT
LGA,2026-01-19 10:51,27.00,19.00,7.00,270.00,29.89,0.00,10.00,SCT
LGA,2026-01-19 11:51,26.00,17.00,8.00,290.00,29.90,0.00,10.00,FEW
LGA,2026-01-19 12:51,26.00,17.00,7.00,280.00,29.92,0.00,10.00,FEW
LGA,2026-01-19 13:51,26.00,15.00,9.00,280.00,29.94,0.00,10.00,FEW
LGA,2026-01-19 14:51,25.00,11.00,14.00,270.00,29.97,0.00,10.00,FEW
LGA,2026-01-19 15:51,28.00,14.00,9.00,260.00,29.96,0.00,10.00,SCT
LGA,2026-01-19 16:51,30.00,14.00,9.00,230.00,29.95,0.00,10.00,FEW
LGA,2026-01-19 17:51,32.00,14.00,13.00,230.00,29.92,0.00,10.00,FEW
LGA,2026-01-19 18:51,32.00,14.00,12.00,260.00,29.91,0.00,10.00,SCT
LGA,2026-01-19 19:51,32.00,11.00,16.00,260.00,29.93,T,9.00,FEW
LGA,2026-01-19 20:51,32.00,11.00,14.00,250.00,29.97,T,9.00,FEW
LGA,2026-01-19 21:51,31.00,11.00,11.00,230.00,29.99,T,10.00,FEW
LGA,2026-01-19 22:51,31.00,11.00,9.00,220.00,29.99,0.00,10.00,FEW
LGA,2026-01-19 23:51,31.00,12.00,10.00,210.00,30.00,0.00,10.00,FEW
LGA,2026-01-20 00:51,31.00,13.00,10.00,230.00,30.01,0.00,10.00,FEW
LGA,2026-01-20 01:51,32.00,12.00,14.00,240.00,30.03,0.00,10.00,FEW
LGA,2026-01-20 02:51,30.00,8.00,17.00,270.00,30.06,0.00,10.00,FEW
LGA,2026-01-20 03:51,29.00,4.00,14.00,280.00,30.08,0.00,10.00,SCT
LGA,2026-01-20 04:51,27.00,1.00,14.00,270.00,30.10,0.00,10.00,SCT
LGA,2026-01-20 05:51,25.00,2.00,21.00,290.00,30.11,0.00,10.00,FEW
LGA,2026-01-20 06:51,24.00,1.00,14.00,280.00,30.14,0.00,10.00,CLR
LGA,2026-01-20 07:51,22.00,1.00,12.00,290.00,30.16,0.00,10.00,CLR
LGA,2026-01-20 08:51,22.00,1.00,16.00,290.00,30.18,0.00,10.00,CLR
LGA,2026-01-20 09:51,20.00,-1.00,13.00,260.00,30.20,0.00,10.00,CLR
LGA,2026-01-20 10:51,20.00,0.00,12.00,290.00,30.22,0.00,10.00,CLR
LGA,2026-01-20 11:51,18.00,-1.00,13.00,260.00,30.25,0.00,10.00,CLR
LGA,2026-01-20 12:51,18.00,-2.00,15.00,270.00,30.27,0.00,10.00,CLR
LGA,2026-01-20 13:51,17.00,-3.00,16.00,260.00,30.29,0.00,10.00,FEW
LGA,2026-01-20 14:51,18.00,-4.00,18.00,260.00,30.31,0.00,10.00,FEW
LGA,2026-01-20 15:51,20.00,-6.00,13.00,280.00,30.32,0.00,10.00,CLR
LGA,2026-01-20 16:51,20.00,-6.00,18.00,270.00,30.31,0.00,10.00,CLR
LGA,2026-01-20 17:51,21.00,-5.00,16.00,280.00,30.30,0.00,10.00,FEW
LGA,2026-01-20 18:51,21.00,-5.00,13.00,290.00,30.29,0.00,10.00,CLR
LGA,2026-01-20 19:51,22.00,-5.00,12.00,290.00,30.31,0.00,10.00,FEW
LGA,2026-01-20 20:51,22.00,-5.00,16.00,290.00,30.33,0.00,10.00,FEW
LGA,2026-01-20 21:51,21.00,-5.00,17.00,290.00,30.37,0.00,10.00,FEW
LGA,2026-01-20 22:51,21.00,-6.00,16.00,250.00,30.41,0.00,10.00,FEW
LGA,2026-01-20 23:51,20.00,-5.00,12.00,260.00,30.43,0.00,10.00,FEW
LGA,2026-01-21 00:51,20.00,-6.00,14.00,260.00,30.45,0.00,10.00,FEW
LGA,2026-01-21 01:51,20.00,-6.00,13.00,250.00,30.46,0.00,10.00,CLR
LGA,2026-01-21 02:51,20.00,-6.00,14.00,260.00,30.49,0.00,10.00,CLR
LGA,2026-01-21 03:51,20.00,-6.00,17.00,260.00,30.51,0.00,10.00,CLR
LGA,2026-01-21 04:51,20.00,-5.00,13.00,260.00,30.51,0.00,10.00,CLR
LGA,2026-01-21 05:51,20.00,-5.00,12.00,280.00,30.50,0.00,10.00,CLR
LGA,2026-01-21 06:51,20.00,-4.00,12.00,270.00,30.52,0.00,10.00,CLR
LGA,2026-01-21 07:51,19.00,-5.00,11.00,270.00,30.52,0.00,10.00,CLR
LGA,2026-01-21 08:51,20.00,-3.00,11.00,280.00,30.52,0.00,10.00,CLR
LGA,2026-01-21 09:51,19.00,-5.00,10.00,270.00,30.54,0.00,10.00,CLR
LGA,2026-01-21 10:51,20.00,-5.00,8.00,270.00,30.53,0.00,10.00,CLR
LGA,2026-01-21 11:51,19.00,-3.00,5.00,220.00,30.55,0.00,10.00,CLR
LGA,2026-01-21 12:51,19.00,-1.00,7.00,190.00,30.54,0.00,10.00,CLR
LGA,2026-01-21 13:51,21.00,-3.00,10.00,210.00,30.54,0.00,10.00,FEW
LGA,2026-01-21 14:51,23.00,-2.00,9.00,210.00,30.55,0.00,10.00,FEW
LGA,2026-01-21 15:51,25.00,0.00,7.00,210.00,30.53,0.00,10.00,SCT
LGA,2026-01-21 16:51,26.00,-1.00,8.00,210.00,30.48,0.00,10.00,FEW
LGA,2026-01-21 17:51,28.00,0.00,7.00,200.00,30.45,0.00,10.00,FEW
LGA,2026-01-21 18:51,30.00,4.00,13.00,180.00,30.37,0.00,10.00,FEW
LGA,2026-01-21 19:51,32.00,9.00,16.00,190.00,30.33,0.00,10.00,FEW
LGA,2026-01-21 20:51,33.00,17.00,14.00,190.00,30.30,0.00,10.00,FEW
LGA,2026-01-21 21:51,34.00,19.00,9.00,190.00,30.28,0.00,10.00,FEW
LGA,2026-01-21 22:51,35.00,20.00,6.00,180.00,30.26,0.00,10.00,FEW
LGA,2026-01-21 23:51,37.00,21.00,10.00,190.00,30.23,0.00,10.00,FEW
LGA,2026-01-22 00:51,38.00,21.00,11.00,200.00,30.22,0.00,10.00,BKN
LGA,2026-01-22 01:51,38.00,20.00,10.00,200.00,30.21,0.00,10.00,FEW
LGA,2026-01-22 02:51,38.00,19.00,10.00,210.00,30.18,0.00,10.00,FEW
LGA,2026-01-22 03:51,38.00,16.00,8.00,200.00,30.16,0.00,10.00,FEW
LGA,2026-01-22 04:51,39.00,16.00,16.00,200.00,30.11,0.00,10.00,BKN
LGA,2026-01-22 05:51,40.00,15.00,10.00,200.00,30.07,0.00,10.00,BKN
LGA,2026-01-22 06:51,39.00,17.00,10.00,200.00,30.03,0.00,10.00,OVC
LGA,2026-01-22 07:51,40.00,17.00,12.00,210.00,30.01,0.00,10.00,OVC
LGA,2026-01-22 08:51,40.00,17.00,9.00,220.00,29.99,0.00,10.00,BKN
LGA,2026-01-22 09:51,40.00,18.00,11.00,230.00,29.98,0.00,10.00,BKN
LGA,2026-01-22 10:51,41.00,17.00,12.00,230.00,29.98,0.00,10.00,SCT
LGA,2026-01-22 11:51,40.00,17.00,12.00,250.00,30.01,0.00,10.00,BKN
LGA,2026-01-22 12:51,40.00,17.00,10.00,230.00,30.01,0.00,10.00,BKN
LGA,2026-01-22 13:51,42.00,19.00,7.00,240.00,30.02,0.00,10.00,FEW
LGA,2026-01-22 14:51,43.00,19.00,8.00,240.00,30.03,0.00,10.00,FEW
LGA,2026-01-22 15:51,44.00,19.00,11.00,270.00,30.02,0.00,10.00,FEW
LGA,2026-01-22 16:51,45.00,16.00,13.00,260.00,29.99,0.00,10.00,FEW
LGA,2026-01-22 17:51,47.00,17.00,20.00,270.00,29.97,0.00,10.00,SCT
LGA,2026-01-22 18:51,48.00,15.00,18.00,260.00,29.96,0.00,10.00,FEW
LGA,2026-01-22 19:51,48.00,15.00,18.00,250.00,29.98,0.00,10.00,FEW
LGA,2026-01-22 20:51,47.00,14.00,16.00,240.00,29.98,0.00,10.00,FEW
LGA,2026-01-22 21:51,47.00,16.00,10.00,260.00,29.99,0.00,10.00,FEW
LGA,2026-01-22 22:51,46.00,15.00,7.00,230.00,30.01,0.00,10.00,FEW
LGA,2026-01-22 23:51,45.00,15.00,12.00,230.00,30.03,0.00,10.00,FEW
LGA,2026-01-23 00:51,44.00,3.00,14.00,260.00,30.05,0.00,10.00,FEW
LGA,2026-01-23 01:51,43.00,1.00,16.00,260.00,30.06,0.00,10.00,BKN
LGA,2026-01-23 02:51,42.00,-2.00,17.00,270.00,30.07,0.00,10.00,BKN
LGA,2026-01-23 03:51,41.00,-2.00,15.00,270.00,30.08,0.00,10.00,BKN
LGA,2026-01-23 04:51,39.00,-1.00,19.00,270.00,30.09,0.00,10.00,BKN
LGA,2026-01-23 05:51,38.00,0.00,22.00,300.00,30.08,0.00,10.00,BKN
LGA,2026-01-23 06:51,37.00,0.00,16.00,290.00,30.09,0.00,10.00,BKN
LGA,2026-01-23 07:51,36.00,2.00,16.00,280.00,30.11,0.00,10.00,BKN
LGA,2026-01-23 08:51,35.00,3.00,18.00,300.00,30.11,0.00,10.00,FEW
LGA,2026-01-23 09:51,33.00,3.00,15.00,290.00,30.12,0.00,10.00,FEW
LGA,2026-01-23 10:51,32.00,4.00,11.00,280.00,30.14,0.00,10.00,BKN
LGA,2026-01-23 11:51,32.00,3.00,12.00,270.00,30.15,0.00,10.00,BKN
LGA,2026-01-23 12:51,32.00,3.00,10.00,260.00,30.17,0.00,10.00,BKN
LGA,2026-01-23 13:51,32.00,3.00,13.00,260.00,30.18,0.00,10.00,BKN
LGA,2026-01-23 14:51,33.00,4.00,17.00,270.00,30.17,0.00,10.00,BKN
LGA,2026-01-23 15:51,34.00,4.00,20.00,260.00,30.15,0.00,10.00,BKN
LGA,2026-01-23 16:51,36.00,3.00,15.00,270.00,30.13,0.00,10.00,BKN
LGA,2026-01-23 17:51,35.00,3.00,19.00,270.00,30.10,0.00,10.00,SCT
LGA,2026-01-23 18:51,36.00,2.00,18.00,270.00,30.09,0.00,10.00,BKN
LGA,2026-01-23 19:51,36.00,1.00,16.00,250.00,30.08,0.00,10.00,FEW
LGA,2026-01-23 20:51,36.00,-1.00,17.00,270.00,30.09,0.00,10.00,FEW
LGA,2026-01-23 21:51,36.00,-1.00,19.00,260.00,30.10,0.00,10.00,SCT
LGA,2026-01-23 22:51,35.00,-8.00,22.00,270.00,30.14,0.00,10.00,FEW
LGA,2026-01-23 23:51,30.00,3.00,22.00,330.00,30.19,0.00,10.00,FEW
LGA,2026-01-24 00:51,24.00,4.00,21.00,330.00,30.26,0.00,10.00,FEW
LGA,2026-01-24 01:51,22.00,3.00,23.00,320.00,30.32,0.00,10.00,FEW
LGA,2026-01-24 02:51,20.00,-5.00,27.00,320.00,30.37,0.00,10.00,FEW
LGA,2026-01-24 03:51,18.00,-6.00,19.00,320.00,30.43,0.00,10.00,FEW
LGA,2026-01-24 04:51,15.00,-9.00,20.00,320.00,30.45,0.00,10.00,FEW
LGA,2026-01-24 05:51,14.00,-9.00,14.00,310.00,30.47,0.00,10.00,FEW
LGA,2026-01-24 06:51,13.00,-7.00,16.00,320.00,30.50,0.00,10.00,FEW
LGA,2026-01-24 07:51,12.00,-8.00,14.00,330.00,30.52,0.00,10.00,FEW
LGA,2026-01-24 08:51,12.00,-7.00,19.00,310.00,30.52,0.00,10.00,FEW
LGA,2026-01-24 09:51,11.00,-7.00,18.00,310.00,30.55,0.00,10.00,FEW
LGA,2026-01-24 10:51,11.00,-8.00,19.00,320.00,30.56,0.00,10.00,FEW
LGA,2026-01-24 11:51,11.00,-8.00,14.00,330.00,30.59,0.00,10.00,FEW
LGA,2026-01-24 12:51,10.00,-8.00,15.00,330.00,30.61,0.00,10.00,FEW
LGA,2026-01-24 13:51,11.00,-9.00,14.00,330.00,30.64,0.00,10.00,FEW
LGA,2026-01-24 14:51,11.00,-10.00,13.00,350.00,30.66,0.00,10.00,FEW
LGA,2026-01-24 15:51,12.00,-11.00,7.00,310.00,30.66,0.00,10.00,FEW
LGA,2026-01-24 16:51,14.00,-11.00,9.00,320.00,30.65,0.00,10.00,FEW
LGA,2026-01-24 17:51,15.00,-12.00,8.00,340.00,30.64,0.00,10.00,FEW
LGA,2026-01-24 18:51,17.00,-11.00,8.00,310.00,30.62,0.00,10.00,FEW
LGA,2026-01-24 19:51,18.00,-10.00,11.00,320.00,30.63,0.00,10.00,FEW
LGA,2026-01-24 20:51,18.00,-11.00,11.00,360.00,30.63,0.00,10.00,FEW
LGA,2026-01-24 21:51,18.00,-10.00,10.00,330.00,30.65,0.00,10.00,FEW
LGA,2026-01-24 22:51,18.00,-10.00,7.00,340.00,30.65,0.00,10.00,FEW
LGA,2026-01-24 23:51,18.00,-11.00,10.00,350.00,30.66,0.00,10.00,FEW
LGA,2026-01-25 00:51,17.00,-10.00,9.00,360.00,30.67,0.00,10.00,FEW
LGA,2026-01-25 01:51,16.00,-10.00,8.00,340.00,30.67,0.00,10.00,FEW
LGA,2026-01-25 02:51,16.00,-10.00,8.00,350.00,30.69,0.00,10.00,FEW
LGA,2026-01-25 03:51,16.00,-9.00,10.00,40.00,30.68,0.00,10.00,SCT
LGA,2026-01-25 04:51,15.00,-11.00,7.00,30.00,30.66,0.00,10.00,SCT
LGA,2026-01-25 05:51,14.00,-11.00,8.00,30.00,30.66,0.00,10.00,BKN
LGA,2026-01-25 06:51,14.00,-11.00,10.00,20.00,30.65,0.00,10.00,BKN
LGA,2026-01-25 07:51,13.00,-10.00,12.00,30.00,30.62,0.00,10.00,BKN
LGA,2026-01-25 08:51,13.00,-8.00,10.00,20.00,30.61,0.00,10.00,BKN
LGA,2026-01-25 09:51,13.00,-7.00,9.00,30.00,30.61,0.00,10.00,BKN
LGA,2026-01-25 10:51,12.00,-1.00,10.00,60.00,30.60,T,2.00,OVC
LGA,2026-01-25 11:51,12.00,1.00,7.00,20.00,30.59,0.03,1.25,SCT
LGA,2026-01-25 12:51,11.00,3.00,8.00,40.00,30.56,0.04,0.25,SCT
LGA,2026-01-25 13:51,12.00,5.00,9.00,20.00,30.53,0.12,0.25,SCT
LGA,2026-01-25 14:51,13.00,6.00,11.00,30.00,30.48,0.06,0.25,SCT
LGA,2026-01-25 15:51,12.00,6.00,12.00,30.00,30.42,0.10,0.25,VV 
LGA,2026-01-25 16:51,15.00,10.00,19.00,50.00,30.35,0.10,0.25,VV 
